#FileType: Geant4 XSECTSPY DATA
#PhysicsList: QGSP_BIC_HP_EMZ
#ParticleName: neutron
#ParticleCode: 2112
#ParticleMass[MeV/c^2]: 939.565
#ParticleCharge: 0.000000
#Material: NCrystal:cfg=NCrystalRel/Al_sg225.ncmat
#MaterialDensity [g/cm3]: 2.69865
#MaterialTemperature [K]: 293.15
#MaterialPressure [bar]: 1.01325
#MaterialAverageAtomicWeight [amu]: 26.9815
#NAtomsPerVolume [1/cm3]: 6.02325e+22
#ConvertXSectBarnToMeanFreePathMilliMeter: 166.023
#EnergyUnit: eV
#XSectUnit: barn
#Process 0: neutronInelastic
9225714.27155 0.962461033469
9332543.00797 0.962163103766
9440608.76286 0.961861222595
9549925.86021 0.961556112166
9660508.7899 0.961247606234
9772372.20956 0.960935558506
9885530.94657 0.960619437657
10000000 0.960300536833
10115794.5426 0.959977353615
10232929.9228 0.959650627726
10351421.6668 0.959319563002
10471285.4805 0.958984850121
10592537.2518 0.958646547206
10715193.0524 0.958304555188
10839269.1402 0.957957966663
10964781.9614 0.957607906332
11091748.1526 0.957253721677
11220184.543 0.95689506967
11350108.1567 0.956532592875
11481536.215 0.956165771567
11614486.1384 0.955794968284
11748975.5494 0.955419521774
11885022.2744 0.955039558262
12022644.3462 0.95465555215
12161860.0065 0.954267166992
12302687.7081 0.953874337181
12445146.1177 0.953476303637
12589254.1179 0.953074498609
12735030.8102 0.95266765459
12882495.5169 0.952256608503
13031667.7845 0.951839771843
13182567.3856 0.951418741266
13335214.3216 0.950992618143
13489628.8259 0.950561757912
13645831.3659 0.9501261285
13803842.646 0.949685059344
13963683.6106 0.949238688355
14125375.4462 0.948787417402
14288939.5851 0.948331176164
14454397.7075 0.94786936278
14621771.7446 0.947402048039
14791083.8817 0.946929612576
14962356.5609 0.946451755063
15135612.4844 0.945968434851
15310874.6168 0.945479273263
15488166.1891 0.944984506472
15667510.7011 0.944484031103
15848931.9246 0.943977639636
16032453.9069 0.943465826327
16218100.9736 0.94294766027
16405897.732 0.942423521098
16595869.0744 0.941185771073
16788040.1812 0.939211766057
16982436.5246 0.937215039191
17179083.8716 0.935195182941
17378008.2875 0.933151554323
17579236.1396 0.931084717271
17782794.1004 0.928993665823
17988709.1513 0.926878473266
18197008.5861 0.924738618435
18407720.0147 0.922574373469
18620871.3666 0.920384894697
18836490.8949 0.918170144373
19054607.1796 0.915929520944
19275249.1319 0.913663072897
19498445.9976 0.911370433905
19724227.3611 0.909051168053
19952623.1497 0.906322850154
20183663.6368 0.902268747996
20417379.4467 0.898763267694
20653801.5581 0.895217195291
20892961.3085 0.891630060733
21134890.3984 0.888001388522
21379620.895 0.884330697654
21627185.2373 0.880617501552
21877616.2395 0.876861308008
22130947.096 0.872846070967
22387211.3857 0.868575300929
22646443.0759 0.864255076742
22908676.5277 0.859884825713
23173946.4997 0.855463968523
23442288.1532 0.850991919137
23713737.0566 0.846468084735
23988329.1902 0.84189186563
24266100.9508 0.83726265519
24547089.1568 0.832579839754
24831331.0529 0.827842798555
25118864.3151 0.823544152154
25409727.0555 0.819903096447
25703957.8277 0.816225475452
26001595.6316 0.812505268889
26302679.9189 0.808741983613
26607250.598 0.80493512077
26915348.0393 0.801082924086
27227013.0808 0.797151131418
27542287.0334 0.793157941932
27861211.6863 0.789118512555
28183829.3126 0.785032307817
28510182.675 0.780898786046
28840315.0313 0.776717399298
29174270.14 0.772487593279
29512092.2667 0.768208807277
29853826.1892 0.763879122696
30199517.204 0.759159858893
30549211.1321 0.754124596356
30902954.3251 0.749031026333
31260793.6712 0.74387847357
31622776.6017 0.738666254992
31988951.0969 0.733393679608
32359365.693 0.72806004842
32734069.4879 0.722664654332
33113112.1482 0.717206782054
33496543.9158 0.711685708006
33884415.6139 0.706100700224
34276778.6546 0.700451018261
34673685.0452 0.694735913088
35075187.3952 0.689590128287
35481338.9233 0.686362764896
35892193.4645 0.683240493692
36307805.477 0.680082067665
36728230.0498 0.676887068136
37153522.9097 0.67365507158
37583740.4288 0.670385649567
38018939.632 0.667078368701
38459178.2045 0.663732790572
38904514.4994 0.660348471687
39355007.5456 0.65692496342
39810717.0553 0.653460635256
40271703.4325 0.649743483782
40738027.7804 0.645826623076
41209751.9097 0.641864406011
41686938.347 0.637856307332
42169650.3428 0.633801795701
42657951.8801 0.62970033362
43151907.6828 0.625551377369
43651583.224 0.621354376927
44157044.7353 0.617108775898
44668359.2151 0.612814011445
45185594.4375 0.608544841742
45708818.9615 0.604356988318
46238102.1399 0.600122995535
46773514.1287 0.595839973673
47315125.8961 0.591507354921
47863009.2322 0.587124564891
48417236.7584 0.582691022537
48977881.9368 0.578206140081
49545019.0805 0.573669322933
50118723.3627 0.569150675988
50699070.8275 0.564785319993
51286138.3991 0.560382585661
51880003.8929 0.555928867858
52480746.025 0.551423576116
53088444.4231 0.546866113125
53703179.637 0.54225587465
54325033.1492 0.537592249455
54954087.3857 0.532874619215
55590425.727 0.528102358439
56234132.519 0.523274834384
56885293.0844 0.518391406971
57543993.7337 0.513451428697
58210321.7771 0.508454244553
58884365.5355 0.50339919193
59566214.3529 0.498285600535
60255958.6074 0.494662910635
60953689.724 0.493576775212
61659500.1861 0.49251814156
62373483.5482 0.491447249437
63095734.448 0.490363956892
63826348.619 0.489268120335
64565422.9034 0.488159594509
65313055.2647 0.487038232479
66069344.8007 0.485903885604
66834391.7568 0.484756403525
67608297.5392 0.483595634141
68391164.7281 0.482421423589
69183097.0919 0.481233616226
69984199.6002 0.479950693495
70794578.4384 0.478106276493
71614341.0213 0.476138989265
72443596.0075 0.474148921585
73282453.3139 0.472135809658
74131024.1301 0.470099386629
74989420.9332 0.468039382556
75857757.5029 0.46595552437
76736148.9362 0.463847535838
77624711.6628 0.46171513753
78523563.461 0.459558046776
79432823.4724 0.457375977637
80352612.2185 0.455593312792
81283051.6164 0.454468104632
82224264.9947 0.453338735214
83176377.1102 0.452196288221
84139514.1645 0.451040612218
85113803.8202 0.449871554018
86099375.2184 0.44868895866
87096358.9956 0.447492669386
88104887.3008 0.446282527627
89125093.8133 0.445058372973
90157113.7606 0.44382004316
91201083.9356 0.442567374043
92257142.7154 0.441300199578
93325430.0797 0.440018351796
94406087.6286 0.438721660785
95499258.6021 0.437409954662
96605087.8989 0.436083059558
97723722.0955 0.434740799588
98855309.4657 0.433382996829
100000000 0.432093512729
101157945.426 0.431310115078
102329299.228 0.430607358069
103514216.668 0.429896463484
104712854.805 0.429177337093
105925372.518 0.428449883576
107151930.524 0.427714006507
108392691.402 0.426969608345
109647819.614 0.42621659042
110917481.526 0.425454852919
112201845.43 0.424684294873
113501081.567 0.423904814142
114815362.15 0.423116307407
116144861.384 0.422318670149
117489755.494 0.421511796642
118850222.744 0.420695579932
120226443.462 0.420048983678
121618600.065 0.42
123026877.081 0.42
124451461.177 0.42
125892541.179 0.42
127350308.102 0.42
128824955.169 0.42
130316677.845 0.42
131825673.856 0.42
133352143.216 0.42
134896288.259 0.42
136458313.659 0.42
138038426.46 0.42
139636836.106 0.42
141253754.462 0.42
142889395.851 0.42
144543977.075 0.42
146217717.446 0.42
147910838.817 0.42
149623565.609 0.42
151356124.844 0.42
153108746.168 0.42
154881661.891 0.42
156675107.011 0.42
158489319.246 0.42
160324539.069 0.419793587458
162181009.736 0.418915970793
164058977.32 0.417977059557
165958690.744 0.417027276174
167880401.812 0.416066494747
169824365.246 0.415094587924
171790838.716 0.414111426876
173780082.875 0.413116881283
175792361.396 0.412110819316
177827941.004 0.411093107619
179887091.513 0.410163233094
181970085.861 0.41
184077200.147 0.41
186208713.666 0.41
188364908.949 0.41
190546071.796 0.41
192752491.319 0.41
194984459.976 0.41
197242273.611 0.41
199526231.497 0.409981132854
201836636.368 0.409635938704
204173794.467 0.409168544337
206538015.581 0.408695737783
208929613.085 0.408217456373
211348903.984 0.40773363671
213796208.95 0.407244214663
216271852.373 0.40674912536
218776162.395 0.406248303176
221309470.961 0.405741681728
223872113.857 0.405229193863
226464430.759 0.404710771649
229086765.277 0.404186346371
231739464.997 0.403655848516
234422881.532 0.403119207765
237137370.566 0.402576352987
239883291.902 0.402027212227
242661009.508 0.401471712695
245470891.568 0.400909780761
248313310.53 0.400341341938
251188643.151 0.400049919889
254097270.555 0.400163054588
257039578.277 0.400280737181
260015956.316 0.400399782474
263026799.189 0.400520206245
266072505.98 0.400642024457
269153480.393 0.400765253257
272270130.808 0.400889908979
275422870.334 0.401016008144
278612116.863 0.401143567469
281838293.126 0.40127260386
285101826.75 0.40140313442
288403150.313 0.401535176453
291742701.4 0.40166874746
295120922.667 0.401803865145
298538261.892 0.401940547418
301995172.04 0.402078812396
305492111.322 0.402218678406
309029543.251 0.402360163987
312607936.712 0.402503287893
316227766.017 0.402648069095
319889510.969 0.402794526782
323593656.93 0.402942680369
327340694.879 0.403092549493
331131121.483 0.403244154017
334965439.158 0.403397514039
338844156.139 0.403552649884
342767786.546 0.403709582117
346736850.452 0.403868331537
350751873.953 0.404066150993
354813389.234 0.404382721717
358921934.645 0.404711377905
363078054.77 0.405043839748
367282300.498 0.405380151312
371535229.097 0.405720357175
375837404.288 0.406064502431
380189396.321 0.406412632695
384591782.045 0.406764794112
389045144.994 0.40712103336
393550075.456 0.407481397659
398107170.553 0.407847104469
402717034.325 0.408429329952
407380277.804 0.409175385326
412097519.097 0.409930079592
416869383.47 0.410693512784
421696503.429 0.411465786093
426579518.802 0.412247001883
431519076.828 0.413037263703
436515832.24 0.413836676299
441570447.353 0.414645345633
446683592.151 0.415463378893
451855944.375 0.416290884506
457088189.615 0.417127972157
462381021.399 0.417974752801
467735141.287 0.418831338676
473151258.961 0.419697843322
478630092.323 0.420574381592
484172367.584 0.421461069669
489778819.368 0.422358025082
495450190.805 0.423265366721
501187233.627 0.424155082388
506990708.275 0.424972748393
512861383.991 0.425794572812
518800038.929 0.426625913485
524807460.25 0.427466880604
530884444.231 0.428317585637
537031796.37 0.429178141345
543250331.492 0.430048661792
549540873.858 0.430929262364
555904257.27 0.431820059782
562341325.19 0.432721172121
568852930.844 0.43363271882
575439937.337 0.434554820704
582103217.771 0.435487599996
588843655.356 0.436431180333
595662143.529 0.437385686785
602559586.074 0.438248274328
609536897.24 0.438948598393
616595001.861 0.439654348959
623734835.482 0.440368271713
630957344.48 0.441090461283
638263486.191 0.441821013395
645654229.035 0.442560024882
653130552.647 0.443307593699
660693448.008 0.444063818933
668343917.569 0.444828800822
676082975.392 0.445602640763
683911647.281 0.446385441326
691830970.919 0.44717730627
699841996.002 0.447906233962
707945784.384 0.448157749794
716143410.213 0.448321688754
724435960.075 0.448487526037
732824533.139 0.448655283623
741310241.301 0.44882498375
749894209.332 0.44899664891
758577575.029 0.449170301857
767361489.362 0.44934596561
776247116.629 0.449523663451
785235634.61 0.449703418935
794328234.724 0.449885255888
803526122.186 0.450139849848
812830516.164 0.45051052883
822242649.947 0.45088698273
831763771.103 0.451267795755
841395141.645 0.451653018381
851138038.202 0.452042701668
860993752.185 0.452436897268
870963589.956 0.452835657432
881048873.008 0.453239035014
891250938.134 0.453647083482
901571137.606 0.454016795274
912010839.356 0.454238713101
922571427.155 0.454449907354
933254300.797 0.45466354712
944060876.286 0.454879660715
954992586.021 0.455098276785
966050878.99 0.455319424309
977237220.956 0.455543132597
988553094.657 0.455769431303
1000000000 0.456015121487
1011579454.26 0.456367862975
1023292992.28 0.456742664888
1035142166.68 0.457121806797
1047128548.05 0.457505338956
1059253725.18 0.457893312202
1071519305.24 0.45828577796
1083926914.02 0.458682788251
1096478196.14 0.459084395698
1109174815.26 0.459490653533
1122018454.3 0.459901615606
1135010815.67 0.460317336387
1148153621.5 0.460737870982
1161448613.84 0.46116327513
1174897554.94 0.461593605219
1188502227.44 0.462028918287
1202264434.62 0.462469272036
1216186000.65 0.462914724833
1230268770.81 0.463365335722
1244514611.77 0.463821164431
1258925411.79 0.464282271379
1273503081.02 0.464748717685
1288249551.69 0.465220565177
1303166778.45 0.465697876396
1318256738.56 0.466180714609
1333521432.16 0.466669143816
1348962882.59 0.467163228757
1364583136.59 0.467663034922
1380384264.6 0.46816862856
1396368361.06 0.468680076687
1412537544.62 0.469197447093
1428893958.51 0.469720808356
1445439770.75 0.470250229846
1462177174.46 0.470785781737
1479108388.17 0.471327535016
1496235656.09 0.471865201596
1513561248.44 0.472214980601
1531087461.68 0.472495376709
1548816618.91 0.472779019648
1566751070.11 0.473065947013
1584893192.46 0.473356196837
1603245390.69 0.473649807593
1621810097.36 0.473946818197
1640589773.2 0.474247268018
1659586907.44 0.47455119688
1678804018.12 0.474858645068
1698243652.46 0.475169653335
1717908387.16 0.475484262904
1737800828.75 0.475802515475
1757923613.96 0.476124453234
1778279410.04 0.476450118851
1798870915.13 0.476779555495
1819700858.61 0.47711280683
1840772001.47 0.47744991703
1862087136.66 0.477790930777
1883649089.49 0.478135893272
1905460717.96 0.47848485024
1927524913.19 0.478837847933
1949844599.76 0.479194933143
1972422736.12 0.479556153199
1995262314.97 0.479893271447
2018366363.68 0.479745169462
2041737944.67 0.479417993716
2065380155.81 0.479087029448
2089296130.85 0.478752232789
2113489039.84 0.478413559361
2137962089.5 0.478070964273
2162718523.73 0.477724402115
2187761623.95 0.47737382695
2213094709.61 0.477019192309
2238721138.57 0.476660451186
2264644307.59 0.47629755603
2290867652.77 0.475930458739
2317394649.97 0.475559110654
2344228815.32 0.475183462554
2371373705.66 0.474803464646
2398832919.02 0.474419066562
2426610095.08 0.474030217349
2454708915.69 0.473636865467
2483133105.3 0.473238958776
2511886431.51 0.472836444535
2540972705.55 0.472429269389
2570395782.77 0.472017379368
2600159563.17 0.471600719876
2630267991.9 0.471179235685
2660725059.8 0.470752870927
2691534803.93 0.470321569088
2722701308.08 0.469885272998
2754228703.34 0.469443924827
2786121168.63 0.468997466075
2818382931.27 0.468545837562
2851018267.5 0.468088979427
2884031503.13 0.467626831111
2917427014 0.467159331358
2951209226.67 0.466686418201
2985382618.92 0.466208727476
3019951720.4 0.465901474093
3054921113.22 0.465726641337
3090295432.51 0.465549784112
3126079367.12 0.465370878975
3162277660.17 0.465189902213
3198895109.69 0.465006829837
3235936569.3 0.464821637581
3273406948.79 0.464634300898
3311311214.83 0.464444794957
3349654391.58 0.464253094638
3388441561.39 0.464059174532
3427677865.47 0.463863008936
3467368504.53 0.463664571847
3507518739.53 0.463463836962
3548133892.34 0.463260777675
3589219346.45 0.463055367071
3630780547.7 0.462847577921
3672823004.98 0.462637382684
3715352290.97 0.462424753499
3758374042.89 0.462209662181
3801893963.21 0.461992080221
3845917820.45 0.461771978778
3890451449.94 0.461549328677
3935500754.56 0.461324100408
3981071705.54 0.461096264115
4027170343.26 0.4608657896
4073802778.04 0.460632646313
4120975190.97 0.460396803351
4168693834.7 0.460158229453
4216965034.29 0.459916892996
4265795188.02 0.459672761992
4315190768.28 0.459425804081
4365158322.4 0.459175986529
4415704473.53 0.458923276223
4466835921.51 0.458667639666
4518559443.75 0.458409042973
4570881896.15 0.458147451868
4623810213.99 0.457882831678
4677351412.87 0.457615147326
4731512589.62 0.457344363331
4786300923.23 0.457070443802
4841723675.84 0.45679335243
4897788193.69 0.456513052487
4954501908.05 0.456229506819
5011872336.27 0.455984933799
5069907082.75 0.455861014754
5128613839.92 0.455743610808
5188000389.29 0.455624847388
5248074602.5 0.455504708752
5308844442.31 0.455383178975
5370317963.7 0.455260241948
5432503314.93 0.455135881378
5495408738.58 0.455010080779
5559042572.71 0.454882823477
5623413251.91 0.454754092604
5688529308.44 0.454623871096
5754399373.37 0.454492141694
5821032177.71 0.454358886937
5888436553.56 0.454224089161
5956621435.29 0.4540877305
6025595860.75 0.453949792878
6095368972.4 0.453810258014
6165950018.62 0.45366910741
6237348354.83 0.453526322359
6309573444.8 0.453381883934
6382634861.91 0.453235772989
6456542290.35 0.453087970158
6531305526.48 0.452938455851
6606934480.08 0.452787210247
6683439175.69 0.452634213301
6760829753.92 0.452479444733
6839116472.82 0.452322884028
6918309709.19 0.452164510434
6998419960.03 0.452010318804
7079457843.84 0.451894828001
7161434102.13 0.451785535234
7244359600.75 0.451674976916
7328245331.39 0.451563138392
7413102413.01 0.451450004839
7498942093.33 0.45133556126
7585775750.29 0.451219792486
7673614893.62 0.451102683172
7762471166.29 0.450984217796
7852356346.1 0.450864380655
7943282347.25 0.450743155864
8035261221.86 0.450620527355
8128305161.64 0.450496478875
8222426499.47 0.45037099398
8317637711.03 0.450244056037
8413951416.46 0.450115648222
8511380382.03 0.449985753513
8609937521.85 0.449854354694
8709635899.56 0.449721434347
8810488730.08 0.449586974854
8912509381.34 0.449450958392
9015711376.06 0.449313366933
9120108393.56 0.449174182239
9225714271.55 0.449033385862
9332543007.97 0.448890959138
9440608762.86 0.448746883189
9549925860.22 0.448601138918
9660508789.9 0.448453707007
9772372209.56 0.448304567914
9885530946.57 0.448191098317
#Process 1: nCapture
1.02329299228e-09 1173.64616925
1.03514216668e-09 1168.88486859
1.04712854805e-09 1161.89608598
1.05925372518e-09 1155.40267897
1.07151930524e-09 1148.76699932
1.08392691402e-09 1142.49444782
1.09647819614e-09 1135.67799758
1.10917481526e-09 1129.05478557
1.1220184543e-09 1122.72674677
1.13501081567e-09 1116.39391664
1.1481536215e-09 1109.72805893
1.16144861384e-09 1103.6436234
1.17489755494e-09 1097.09826311
1.18850222744e-09 1090.87205694
1.20226443462e-09 1084.70055012
1.21618600065e-09 1078.61203686
1.23026877081e-09 1071.97330392
1.24451461177e-09 1066.15039315
1.25892541179e-09 1059.75267044
1.27350308102e-09 1053.78754933
1.28824955169e-09 1047.88764621
1.30316677845e-09 1041.64782261
1.31825673856e-09 1035.12389399
1.33352143216e-09 1030.02176656
1.34896288259e-09 1023.43296295
1.36458313659e-09 1017.93452056
1.3803842646e-09 1012.32325284
1.39636836106e-09 1005.95501793
1.41253754462e-09 1000.80402954
1.42889395851e-09 994.644255785
1.44543977075e-09 988.855829899
1.46217717446e-09 983.310878969
1.47910838817e-09 977.653680115
1.49623565609e-09 972.099880079
1.51356124844e-09 966.579336174
1.53108746168e-09 960.700026785
1.54881661891e-09 955.215873742
1.56675107011e-09 949.82035643
1.58489319246e-09 944.669873703
1.60324539069e-09 938.998856421
1.62181009736e-09 933.69390279
1.6405897732e-09 928.260846109
1.65958690744e-09 922.851429132
1.67880401812e-09 917.689570725
1.69824365246e-09 912.549610745
1.71790838716e-09 907.229918422
1.73780082875e-09 902.042118203
1.75792361396e-09 896.946600896
1.77827941004e-09 891.82943358
1.79887091513e-09 886.474927726
1.81970085861e-09 881.269767157
1.84077200147e-09 875.692080534
1.86208713666e-09 871.18234754
1.88364908949e-09 866.440534682
1.90546071796e-09 861.138763592
1.92752491319e-09 856.104984294
1.94984459976e-09 851.519410952
1.97242273612e-09 846.791455514
1.99526231497e-09 841.675221656
2.01836636368e-09 836.622787776
2.04173794467e-09 832.413040571
2.06538015581e-09 827.314086621
2.08929613085e-09 822.694942656
2.11348903984e-09 818.21364465
2.1379620895e-09 813.361600408
2.16271852373e-09 808.703448691
2.18776162395e-09 804.085146016
2.21309470961e-09 799.356544564
2.23872113857e-09 795.029810603
2.26464430759e-09 790.049869284
2.29086765277e-09 785.921322892
2.31739464997e-09 781.23775603
2.34422881532e-09 775.908568385
2.37137370566e-09 771.934510702
2.39883291902e-09 767.221309898
2.42661009508e-09 763.210604505
2.45470891569e-09 758.896509266
2.4831331053e-09 754.663691221
2.51188643151e-09 750.406447969
2.54097270555e-09 746.108500334
2.57039578277e-09 741.517399268
2.60015956317e-09 737.705001941
2.6302679919e-09 732.673667104
2.6607250598e-09 729.19077111
2.69153480393e-09 724.689919027
2.72270130808e-09 720.773353892
2.75422870334e-09 716.584313518
2.78612116863e-09 712.631231733
2.81838293126e-09 707.775485798
2.8510182675e-09 704.109405212
2.88403150313e-09 700.062421612
2.917427014e-09 695.877448031
2.95120922667e-09 692.177510731
2.98538261892e-09 688.348639802
3.0199517204e-09 684.337177304
3.05492111322e-09 680.338145012
3.09029543251e-09 676.348111441
3.12607936712e-09 672.173395277
3.16227766017e-09 668.614331586
3.19889510969e-09 665.014559867
3.2359365693e-09 661.243465304
3.27340694879e-09 657.329094356
3.31131121483e-09 653.718347257
3.34965439158e-09 649.463957098
3.38844156139e-09 645.178789154
3.42767786547e-09 642.102339992
3.46736850453e-09 638.548871201
3.50751873953e-09 634.628883872
3.54813389234e-09 631.397852651
3.58921934645e-09 627.661980813
3.6307805477e-09 624.110091302
3.67282300498e-09 620.509823707
3.71535229097e-09 616.653212244
3.75837404289e-09 613.393128351
3.80189396321e-09 609.868585889
3.84591782045e-09 606.198884466
3.89045144994e-09 602.700529495
3.93550075456e-09 599.464531683
3.98107170554e-09 595.978638562
4.02717034326e-09 592.541332822
4.07380277804e-09 589.144540341
